date,population,admission,release,los_1_day,los_2-3_days,los_4-7_days,los_8-14_days,los_15-30_days,los_31-60_days,los_61-90_days,los_91-182_days,los_183-365_days,los_365+_days
2023-02-08,129307.15715386877,2649.340932945501,2809.9730737980935,0,0,0,0,0,0,0,0,0,0
2023-02-09,128979.19022265043,2483.003317721,2775.9702489393367,0,0,0,0,0,0,0,0,0,0
2023-02-10,128870.22329143209,2667.503317721,2681.4702489393367,0,0,0,0,0,0,0,0,0,0
2023-02-11,128821.75636021372,2630.9033177210003,1167.2083441774319,0,0,0,0,0,0,0,0,0,0
2023-02-12,129372.38466709064,1719.169984387666,1024.541677510765,0,0,0,0,0,0,0,0,0,0
2023-02-13,129959.01297396753,1609.5699843876662,3029.9063833931177,0,0,0,0,0,0,0,0,0,0
2023-02-14,129300.47657496207,2375.673905956294,2527.276971628412,0,0,0,0,0,0,0,0,0,0
2023-02-15,129059.57350928997,2287.1739059562938,2784.0769716284126,0,0,0,0,0,0,0,0,0,0
2023-02-16,128772.67044361787,2497.1739059562938,2861.043492734672,0,0,0,0,0,0,0,0,0,0
2023-02-17,128611.43477241442,2699.807821531258,2554.543492734671,0,0,0,0,0,0,0,0,0,0
2023-02-18,128637.94910121104,2581.057821531257,1170.9720641632427,0,0,0,0,0,0,0,0,0,0
2023-02-19,129321.03485857903,1853.2578215312574,1218.338730829909,0,0,0,0,0,0,0,0,0,0
2023-02-20,129655.58728261372,1554.8911548645908,1775.338730829909,0,0,0,0,0,0,0,0,0,0
2023-02-21,129847.1397066484,1966.8911548645906,3022.3387308299093,0,0,0,0,0,0,0,0,0,0
2023-02-22,129283.94213068308,2454.4744881979245,2700.8387308299098,0,0,0,0,0,0,0,0,0,0
2023-02-23,128955.57788805109,2378.3078215312576,2806.672064163243,0,0,0,0,0,0,0,0,0,0
2023-02-24,128534.21364541909,2385.3078215312576,2616.2720641632422,0,0,0,0,0,0,0,0,0,0
2023-02-25,128500.74940278711,2582.8078215312576,1167.9387308299094,0,0,0,0,0,0,0,0,0,0
2023-02-26,129073.95182682184,1741.1411548645908,1251.438730829909,0,0,0,0,0,0,0,0,0,0
2023-02-27,129411.15425085647,1588.6411548645908,2985.438730829909,0,0,0,0,0,0,0,0,0,0
2023-02-28,128823.35667489113,2395.9744881979245,2798.438730829909,0,0,0,0,0,0,0,0,0,0
2023-03-01,128582.55909892585,2557.641154864591,2835.438730829909,0,0,0,0,0,0,0,0,0,0
2023-03-02,128189.76152296053,2442.641154864591,2809.938730829909,0,0,0,0,0,0,0,0,0,0
2023-03-03,128078.16394699522,2699.341154864591,2527.9387308299088,0,0,0,0,0,0,0,0,0,0
2023-03-04,128141.56637102991,2590.3411548645904,1167.9387308299094,0,0,0,0,0,0,0,0,0,0
2023-03-05,128765.63546173123,1792.6744881979241,1153.105397496576,0,0,0,0,0,0,0,0,0,0
2023-03-06,129218.70455243258,1607.1744881979241,2795.1053974965757,0,0,0,0,0,0,0,0,0,0
2023-03-07,128818.27364313394,2394.1744881979243,2775.938730829909,0,0,0,0,0,0,0,0,0,0
2023-03-08,128600.47606716864,2558.891154864591,2818.688730829909,0,0,0,0,0,0,0,0,0,0
2023-03-09,128481.17849120326,2698.891154864591,2673.359462537226,0,0,0,0,0,0,0,0,0,0
2023-03-10,128169.40530548188,2363.570016653209,2558.843202374624,0,0,0,0,0,0,0,0,0,0
2023-03-11,128087.63211976047,2477.070016653209,1203.926535707958,0,0,0,0,0,0,0,0,0,0
2023-03-12,128775.35893403902,1894.3200166532083,1089.093202374625,0,0,0,0,0,0,0,0,0,0
2023-03-13,129143.08574831764,1456.8200166532088,2758.185794967217,0,0,0,0,0,0,0,0,0,0
2023-03-14,128637.91626629992,2251.682979616172,2798.4715092529314,0,0,0,0,0,0,0,0,0,0
2023-03-15,128338.55630809173,2498.6115510447435,2724.4715092529314,0,0,0,0,0,0,0,0,0,0
2023-03-16,128025.69634988355,2412.1115510447435,2564.471509252931,0,0,0,0,0,0,0,0,0,0
2023-03-17,127833.83639167537,2373.6115510447435,2479.1315092529308,0,0,0,0,0,0,0,0,0,0
2023-03-18,127886.48143346718,2530.7765510447434,1153.1315092529317,0,0,0,0,0,0,0,0,0,0
2023-03-19,128522.87647525899,1790.5265510447432,1187.4428300076488,0,0,0,0,0,0,0,0,0,0
2023-03-20,128747.77151705079,1476.526551044743,2800.631509252931,0,0,0,0,0,0,0,0,0,0
2023-03-21,128311.66655884261,2366.0265510447434,2545.131509252931,0,0,0,0,0,0,0,0,0,0
2023-03-22,128199.06160063444,2431.7765510447434,2703.881509252931,0,0,0,0,0,0,0,0,0,0
2023-03-23,128037.20664242619,2544.0265510447434,2640.8815092529308,0,0,0,0,0,0,0,0,0,0
2023-03-24,128021.85168421805,2625.5265510447434,2316.881509252931,0,0,0,0,0,0,0,0,0,0
2023-03-25,128308.99672600985,2601.19321771141,1219.1315092529317,0,0,0,0,0,0,0,0,0,0
2023-03-26,129007.14176780167,1917.7765510447432,1180.6315092529317,0,0,0,0,0,0,0,0,0,0
2023-03-27,129445.28680959348,1618.276551044743,2796.0860547074767,0,0,0,0,0,0,0,0,0,0
2023-03-28,128911.0227604762,2262.813741127388,2636.5236482328323,0,0,0,0,0,0,0,0,0,0
2023-03-29,128770.77646283818,2542.122912725021,2657.36921036301,0,0,0,0,0,0,0,0,0,0
2023-03-30,128459.78016520022,2355.3729127250213,2589.3692103630096,0,0,0,0,0,0,0,0,0,0
2023-03-31,128206.78386756226,2328.8729127250213,2383.035877029676,0,0,0,0,0,0,0,0,0,0
2023-04-01,128264.12090325754,2440.3729127250213,1268.285877029677,0,0,0,0,0,0,0,0,0,0
2023-04-02,128791.45793895291,1794.822912725021,1237.285877029677,0,0,0,0,0,0,0,0,0,0
2023-04-03,129120.04497464822,1564.8729127250208,3023.31921036301,0,0,0,0,0,0,0,0,0,0
2023-04-04,128478.49867701027,2382.5729127250215,2567.391422906564,0,0,0,0,0,0,0,0,0,0
2023-04-05,128406.64285556278,2515.9776746297825,2737.833496077296,0,0,0,0,0,0,0,0,0,0
2023-04-06,128218.78703411522,2549.977674629783,2705.833496077296,0,0,0,0,0,0,0,0,0,0
2023-04-07,128105.68121266773,2592.727674629783,2037.8334960772963,0,0,0,0,0,0,0,0,0,0
2023-04-08,128298.07539122023,2229.477674629783,1134.7918294106294,0,0,0,0,0,0,0,0,0,0
2023-04-09,128836.64456977267,1675.027674629783,1166.4584960772963,0,0,0,0,0,0,0,0,0,0
2023-04-10,129362.7137483252,1691.7776746297827,2687.958496077296,0,0,0,0,0,0,0,0,0,0
2023-04-11,129056.03292687768,2381.777674629783,2811.1251627439624,0,0,0,0,0,0,0,0,0,0
2023-04-12,128765.01877209681,2520.111007963116,2757.6251627439624,0,0,0,0,0,0,0,0,0,0
2023-04-13,128513.60461731598,2506.211007963116,2757.1251627439624,0,0,0,0,0,0,0,0,0,0
2023-04-14,128407.19046253512,2649.0443412964496,2461.1013532201528,0,0,0,0,0,0,0,0,0,0
2023-04-15,128640.39535537332,2695.1633889154973,1181.4584960772963,0,0,0,0,0,0,0,0,0,0
2023-04-16,129341.10024821156,1881.2883889154973,1332.8334960772963,0,0,0,0,0,0,0,0,0,0
2023-04-17,129657.93014104976,1649.663388915497,2962.833496077296,0,0,0,0,0,0,0,0,0,0
2023-04-18,129045.66003388792,2350.5633889154974,2749.333496077296,0,0,0,0,0,0,0,0,0,0
2023-04-19,128809.38992672614,2513.0633889154974,2921.333496077296,0,0,0,0,0,0,0,0,0,0
2023-04-20,128419.61981956435,2531.5633889154974,2632.418861930954,0,0,0,0,0,0,0,0,0,0
2023-04-21,128223.8862977684,2436.68534013501,2372.418861930954,0,0,0,0,0,0,0,0,0,0
2023-04-22,128511.03372835342,2659.566292515962,1090.9188619309548,0,0,0,0,0,0,0,0,0,0
2023-04-23,129291.1811589384,1871.0662925159618,1173.9188619309548,0,0,0,0,0,0,0,0,0,0
2023-04-24,129654.99525619007,1537.7329591826283,2943.9188619309543,0,0,0,0,0,0,0,0,0,0
2023-04-25,129057.14268677507,2346.066292515962,2596.9993217010688,0,0,0,0,0,0,0,0,0,0
2023-04-26,128980.84184149801,2521.692729297571,2800.4329685140265,0,0,0,0,0,0,0,0,0,0
2023-04-27,128602.32887500884,2427.3543454591872,2610.3673119483697,0,0,0,0,0,0,0,0,0,0
2023-04-28,128577.51590851968,2585.554345459187,2438.867311948369,0,0,0,0,0,0,0,0,0,0
2023-04-29,128804.70294203046,2666.0543454591875,1177.3673119483701,0,0,0,0,0,0,0,0,0,0
2023-04-30,129616.72330887461,1989.3876787925205,1276.0339786150366,0,0,0,0,0,0,0,0,0,0
2023-05-01,129836.57700905213,1495.8876787925205,3062.5339786150366,0,0,0,0,0,0,0,0,0,0
2023-05-02,129077.43070922961,2303.3876787925205,2768.656200837259,0,0,0,0,0,0,0,0,0,0
2023-05-03,128756.2955205182,2570.9765676814095,2571.111756392814,0,0,0,0,0,0,0,0,0,0
2023-05-04,128564.16033180676,2378.97656768141,2830.1117563928146,0,0,0,0,0,0,0,0,0,0
2023-05-05,128390.52514309534,2653.421012125854,2445.611756392814,0,0,0,0,0,0,0,0,0,0
2023-05-06,128672.88995438398,2727.9765676814095,1233.9450897261477,0,0,0,0,0,0,0,0,0,0
2023-05-07,129347.42143233924,1907.9765676814095,1374.0284230594812,0,0,0,0,0,0,0,0,0,0
2023-05-08,129629.53624362782,1657.6432343480758,2910.3491127146535,0,0,0,0,0,0,0,0,0,0
2023-05-09,129021.32346870952,2306.1087515894556,2631.321526507757,0,0,0,0,0,0,0,0,0,0
2023-05-10,128936.11069379123,2548.1087515894556,2767.1767177645875,0,0,0,0,0,0,0,0,0,0
2023-05-11,128708.67933963797,2541.1961832834445,2606.044204103385,0,0,0,0,0,0,0,0,0,0
2023-05-12,128644.49798548469,2543.029516616778,2484.377537436718,0,0,0,0,0,0,0,0,0,0
2023-05-13,128679.3166313314,2518.6961832834445,1129.8775374367187,0,0,0,0,0,0,0,0,0,0
2023-05-14,129500.80194384475,1951.3628499501108,1143.4442041033853,0,0,0,0,0,0,0,0,0,0
2023-05-15,129899.02058969153,1543.3295166167775,3020.1108707700514,0,0,0,0,0,0,0,0,0,0
2023-05-16,129276.73923553822,2397.162849950111,2687.2775374367184,0,0,0,0,0,0,0,0,0,0
2023-05-17,129078.29121471832,2489.3295166167777,2845.2775374367184,0,0,0,0,0,0,0,0,0,0
2023-05-18,128693.50986056506,2460.4961832834447,2615.277537436718,0,0,0,0,0,0,0,0,0,0
2023-05-19,128622.72850641173,2544.4961832834447,2417.410004969186,0,0,0,0,0,0,0,0,0,0
2023-05-20,128766.54715225847,2568.6961832834445,1137.5025374367187,0,0,0,0,0,0,0,0,0,0
2023-05-21,129432.99079810521,1806.5711832834443,1232.427537436719,0,0,0,0,0,0,0,0,0,0
2023-05-22,129915.66777728526,1715.1045166167776,2967.4275374367185,0,0,0,0,0,0,0,0,0,0
2023-05-23,129287.84475646532,2339.6045166167783,2690.427537436718,0,0,0,0,0,0,0,0,0,0
2023-05-24,128961.02173564538,2363.6045166167783,2752.9275374367185,0,0,0,0,0,0,0,0,0,0
2023-05-25,128774.86538149213,2566.7711832834448,2825.0525374367185,0,0,0,0,0,0,0,0,0,0
2023-05-26,128555.70902733885,2606.7711832834448,2461.127537436718,0,0,0,0,0,0,0,0,0,0
2023-05-27,128701.65267318556,2607.0711832834445,1174.1275374367187,0,0,0,0,0,0,0,0,0,0
2023-05-28,129449.09631903227,1920.3211832834443,1291.2442041033855,0,0,0,0,0,0,0,0,0,0
2023-05-29,129845.91496487902,1688.0628499501108,1201.2442041033855,0,0,0,0,0,0,0,0,0,0
2023-05-30,130306.23361072573,1661.5628499501108,3158.4235691827503,0,0,0,0,0,0,0,0,0,0
2023-05-31,129741.72051054072,2592.91046899773,2853.056902516084,0,0,0,0,0,0,0,0,0,0
2023-06-01,129416.7074103557,2528.043802331063,2684.056902516084,0,0,0,0,0,0,0,0,0,0
2023-06-02,129373.6943101707,2639.3688023310638,2632.856902516083,0,0,0,0,0,0,0,0,0,0
2023-06-03,129475.8478766523,2735.0104689977306,1228.6069025160841,0,0,0,0,0,0,0,0,0,0
2023-06-04,130193.50144313398,1946.26046899773,1218.4402358494171,0,0,0,0,0,0,0,0,0,0
2023-06-05,130643.15500961558,1668.0938023310632,2992.515235849417,0,0,0,0,0,0,0,0,0,0
2023-06-06,130036.39190943056,2387.752135664397,2684.158092992274,0,0,0,0,0,0,0,0,0,0
2023-06-07,130013.77166638842,2660.5378499501116,2876.208092992274,0,0,0,0,0,0,0,0,0,0
2023-06-08,129741.95142334627,2604.9989610612224,2624.4858707700523,0,0,0,0,0,0,0,0,0,0
2023-06-09,129763.02006919298,2645.554516616778,2462.1358707700515,0,0,0,0,0,0,0,0,0,0
2023-06-10,129940.13871503972,2639.171183283445,1183.052537436719,0,0,0,0,0,0,0,0,0,0
2023-06-11,130641.75736088646,1883.4211832834444,1400.052537436719,0,0,0,0,0,0,0,0,0,0
2023-06-12,130844.87600673316,1604.6711832834444,2928.308092992274,0,0,0,0,0,0,0,0,0,0
2023-06-13,130317.0835414688,2400.460072172333,3095.5442041033853,0,0,0,0,0,0,0,0,0,0
2023-06-14,129844.79107620442,2625.085072172333,1745.842378684591,0,0,0,0,0,0,0,0,0,0
2023-06-15,129536.25311470307,1573.1199922342787,1692.1490648466643,0,0,0,0,0,0,0,0,0,0
2023-06-16,129414.28848653517,1563.8399922342787,1148.5010489736485,0,0,0,0,0,0,0,0,0,0
2023-06-17,129286.7524297958,1117.5840398533262,1141.120096592696,0,0,0,0,0,0,0,0,0,0
2023-06-18,129263.2163730564,1117.5840398533262,1141.120096592696,0,0,0,0,0,0,0,0,0,0
2023-06-19,129239.68031631706,1117.5840398533262,1141.120096592696,0,0,0,0,0,0,0,0,0,0
2023-06-20,129216.14425957772,1117.5840398533262,1141.120096592696,0,0,0,0,0,0,0,0,0,0
2023-06-21,129192.60820283832,1117.5840398533262,1141.120096592696,0,0,0,0,0,0,0,0,0,0
2023-06-22,129169.07214609893,1117.5840398533262,1141.120096592696,0,0,0,0,0,0,0,0,0,0
2023-06-23,129145.53608935958,1117.5840398533262,1141.120096592696,0,0,0,0,0,0,0,0,0,0
2023-06-24,129122.00003262021,1117.5840398533262,1141.120096592696,0,0,0,0,0,0,0,0,0,0
2023-06-25,129098.46397588086,1117.5840398533262,1141.120096592696,0,0,0,0,0,0,0,0,0,0
2023-06-26,129074.92791914148,1117.5840398533262,1141.120096592696,0,0,0,0,0,0,0,0,0,0
2023-06-27,129051.3918624021,1117.5840398533262,1141.120096592696,0,0,0,0,0,0,0,0,0,0
2023-06-28,129027.85580566272,1117.5840398533262,1141.120096592696,0,0,0,0,0,0,0,0,0,0
2023-06-29,129004.31974892334,1117.5840398533262,1141.120096592696,0,0,0,0,0,0,0,0,0,0
2023-06-30,129475.78369218396,1126.5185769801226,1657.144600921617,0,0,0,0,0,0,0,0,0,0
2023-07-01,130240.6593398947,2422.020248632337,1333.144600921617,0,0,0,0,0,0,0,0,0,0
2023-07-02,131130.5349876054,2223.020248632337,1351.144600921617,0,0,0,0,0,0,0,0,0,0
2023-07-03,131651.41063531616,1872.0202486323371,2801.1446009216165,0,0,0,0,0,0,0,0,0,0
2023-07-04,131260.2862830269,2410.0202486323374,1117.144600921617,0,0,0,0,0,0,0,0,0,0
2023-07-05,132092.1619307376,1947.1154867275754,3088.232770062418,0,0,0,0,0,0,0,0,0,0
2023-07-06,131616.80435007828,2642.5674970953746,2943.1057500236325,0,0,0,0,0,0,0,0,0,0
2023-07-07,131497.96777782225,2827.84340745952,2650.0514082869386,0,0,0,0,0,0,0,0,0,0
2023-07-08,131702.9645388996,2856.5815026976156,1244.5847416202716,0,0,0,0,0,0,0,0,0,0
2023-07-09,132421.96129997697,1963.5815026976156,1240.5847416202716,0,0,0,0,0,0,0,0,0,0
2023-07-10,133222.4580610543,1790.7191578069799,3569.7551348913344,0,0,0,0,0,0,0,0,0,0
2023-07-11,132665.275624941,3012.5726987780645,3162.5933304949453,0,0,0,0,0,0,0,0,0,0
2023-07-12,132459.51408626206,2959.8149378834164,3229.576476562361,0,0,0,0,0,0,0,0,0,0
2023-07-13,132234.25254758314,3004.314937883417,3516.3185260323257,0,0,0,0,0,0,0,0,0,0
2023-07-14,131984.7577933565,3266.823771805678,3144.4530404680218,0,0,0,0,0,0,0,0,0,0
2023-07-15,132022.31093939228,3182.006186503841,1409.4530404680215,0,0,0,0,0,0,0,0,0,0
2023-07-16,132711.86408542815,2099.006186503842,1468.9530404680213,0,0,0,0,0,0,0,0,0,0
2023-07-17,133154.4172314639,1911.506186503842,3257.786373801355,0,0,0,0,0,0,0,0,0,0
2023-07-18,132671.8037108331,2775.1728531705076,3258.7863738013552,0,0,0,0,0,0,0,0,0,0
2023-07-19,132396.94019020224,2983.922853170507,3360.1197071346883,0,0,0,0,0,0,0,0,0,0
2023-07-20,132106.57666957143,3070.422853170507,3414.4530404680218,0,0,0,0,0,0,0,0,0,0
2023-07-21,131717.87981560722,3025.7561865038406,3067.286373801355,0,0,0,0,0,0,0,0,0,0
2023-07-22,131791.51629497635,3138.3895198371742,1299.7863738013548,0,0,0,0,0,0,0,0,0,0
2023-07-23,132834.1527743455,2342.922853170508,1519.7863738013548,0,0,0,0,0,0,0,0,0,0
2023-07-24,133209.78925371467,1892.9285674562227,3511.0087296910788,0,0,0,0,0,0,0,0,0,0
2023-07-25,132542.91322681817,2844.1493694612345,3282.9253963577457,0,0,0,0,0,0,0,0,0,0
2023-07-26,132545.77608881055,3225.377886851237,3372.243665630561,0,0,0,0,0,0,0,0,0,0
2023-07-27,132253.88886739197,3079.358604039199,3484.722787300827,0,0,0,0,0,0,0,0,0,0
2023-07-28,131910.56212113542,3118.9401023469204,3014.472787300827,0,0,0,0,0,0,0,0,0,0
2023-07-29,132064.83020246503,3170.2408686304457,1358.972787300827,0,0,0,0,0,0,0,0,0,0
2023-07-30,133026.59828379462,2320.740868630446,1372.972787300827,0,0,0,0,0,0,0,0,0,0
2023-07-31,133454.86636512424,1791.3630908526688,3350.5378666659058,0,0,0,0,0,0,0,0,0,0
2023-08-01,132784.2090496285,2631.6159414635845,3534.8021601748756,0,0,0,0,0,0,0,0,0,0
2023-08-02,132722.33126013982,3272.881824307996,3402.258296141672,0,0,0,0,0,0,0,0,0,0
2023-08-03,132585.4391137248,3184.201791821916,3536.626850543886,0,0,0,0,0,0,0,0,0,0
2023-08-04,132506.6275317229,3457.8152685420087,3161.1601838772194,0,0,0,0,0,0,0,0,0,0
2023-08-05,132617.1381719433,3371.404157430897,1459.8935172105523,0,0,0,0,0,0,0,0,0,0
2023-08-06,133679.64881216362,2522.404157430897,1545.9735172105522,0,0,0,0,0,0,0,0,0,0
2023-08-07,134242.69945238394,2078.444744481787,3826.4544052006913,0,0,0,0,0,0,0,0,0,0
2023-08-08,133515.05921746648,3098.446038415031,3493.9197590468443,0,0,0,0,0,0,0,0,0,0
2023-08-09,133251.58138254893,3222.4622803634134,3568.9295736597123,0,0,0,0,0,0,0,0,0,0
2023-08-10,132866.0721045198,3183.420295630589,3645.9295736597123,0,0,0,0,0,0,0,0,0,0
2023-08-11,132645.56282649067,3425.420295630589,3344.4295736597123,0,0,0,0,0,0,0,0,0,0
2023-08-12,132746.55354846155,3445.420295630589,1608.429573659713,0,0,0,0,0,0,0,0,0,0
2023-08-13,133575.5442704324,2437.420295630589,1489.4295736597132,0,0,0,0,0,0,0,0,0,0
2023-08-14,134163.5349924033,2077.4202956305885,3821.4295736597123,0,0,0,0,0,0,0,0,0,0
2023-08-15,133322.02571437418,2979.920295630589,3604.7629069930463,0,0,0,0,0,0,0,0,0,0
2023-08-16,132988.51643634503,3270.753628963923,3790.0486212787605,0,0,0,0,0,0,0,0,0,0
2023-08-17,132675.65001545878,3477.1822003924945,3486.79862127876,0,0,0,0,0,0,0,0,0,0
2023-08-18,132578.78359457254,3389.9322003924945,3482.7152879454275,0,0,0,0,0,0,0,0,0,0
2023-08-19,132682.66717368623,3588.0988670591605,1534.5486212787607,0,0,0,0,0,0,0,0,0,0
2023-08-20,133638.7840861333,2490.9655337258273,1608.8486212787607,0,0,0,0,0,0,0,0,0,0
2023-08-21,134040.74715242657,2009.8150098311169,3897.845769673002,0,0,0,0,0,0,0,0,0,0
2023-08-22,133321.81030177622,3180.242252356034,3650.9291030063355,0,0,0,0,0,0,0,0,0,0
2023-08-23,132895.12345112592,3224.242252356034,3526.9291030063346,0,0,0,0,0,0,0,0,0,0
2023-08-24,132654.43660047563,3284.9089190227005,3257.1226404213007,0,0,0,0,0,0,0,0,0,0
2023-08-25,132694.44974982532,3348.542252356034,3677.779103006335,0,0,0,0,0,0,0,0,0,0
2023-08-26,132848.462899175,3831.792252356034,1465.7791030063358,0,0,0,0,0,0,0,0,0,0
2023-08-27,133788.97604852472,2404.2922523560337,1542.7791030063358,0,0,0,0,0,0,0,0,0,0
2023-08-28,134317.4891978744,2071.2922523560337,3988.779103006335,0,0,0,0,0,0,0,0,0,0
2023-08-29,133496.50234722413,3167.7922523560333,3509.779103006335,0,0,0,0,0,0,0,0,0,0
2023-08-30,133356.51549657382,3368.4589190227,3406.457674434907,0,0,0,0,0,0,0,0,0,0
2023-08-31,133148.35007449493,3201.4708237846057,3512.680728784603,0,0,0,0,0,0,0,0,0,0
2023-09-01,133038.90771945743,3404.2195058225507,3419.6618608600747,0,0,0,0,0,0,0,0,0,0
2023-09-02,133003.4653644199,3383.5528391558837,1504.411860860075,0,0,0,0,0,0,0,0,0,0
2023-09-03,133916.5230093824,2418.21950582255,1595.1618608600752,0,0,0,0,0,0,0,0,0,0
2023-09-04,134529.58065434484,2208.2195058225507,1416.161860860075,0,0,0,0,0,0,0,0,0,0
2023-09-05,135246.63829930735,2133.219505822551,4211.761860860074,0,0,0,0,0,0,0,0,0,0
2023-09-06,134309.4959442698,3273.119505822551,3910.761860860074,0,0,0,0,0,0,0,0,0,0
2023-09-07,133827.85358923225,3429.119505822551,3658.054235152449,0,0,0,0,0,0,0,0,0,0
2023-09-08,133453.65845364195,3285.025766228811,3281.387568485782,0,0,0,0,0,0,0,0,0,0
2023-09-09,133574.1299847183,3401.859099562144,1399.8875684857826,0,0,0,0,0,0,0,0,0,0
2023-09-10,134540.6015157947,2366.3590995621444,1573.8875684857826,0,0,0,0,0,0,0,0,0,0
2023-09-11,134967.4063802044,2000.6924328954779,3736.699719948777,0,0,0,0,0,0,0,0,0,0
2023-09-12,134266.10996521072,3035.4033049551454,3624.699719948777,0,0,0,0,0,0,0,0,0,0
2023-09-13,133989.81355021714,3295.7108644868495,3496.452179947063,0,0,0,0,0,0,0,0,0,0
2023-09-14,133590.6556674912,3104.794297221125,3558.6188466137305,0,0,0,0,0,0,0,0,0,0
2023-09-15,133307.40889587638,3277.594297221125,3225.6218174990545,0,0,0,0,0,0,0,0,0,0
2023-09-16,133471.91301552713,3392.0671136204123,1457.5629939696425,0,0,0,0,0,0,0,0,0,0
2023-09-17,134375.91713517788,2360.9004469537444,1573.5629939696425,0,0,0,0,0,0,0,0,0,0
2023-09-18,134933.6712548287,2040.200446953745,3891.988758161782,0,0,0,0,0,0,0,0,0,0
2023-09-19,134064.98805036492,3016.7527186464977,4151.501706124472,0,0,0,0,0,0,0,0,0,0
2023-09-20,133286.71675884505,3465.6113669855586,3695.228812351578,0,0,0,0,0,0,0,0,0,0
2023-09-21,132893.21469809444,3301.8100849342763,3591.8121456849117,0,0,0,0,0,0,0,0,0,0
2023-09-22,132604.2257952385,3300.827250845045,3127.801123640824,0,0,0,0,0,0,0,0,0,0
2023-09-23,132802.27897655097,3325.8543049532614,1512.9122347519349,0,0,0,0,0,0,0,0,0,0
2023-09-24,133625.4210467523,2335.5543049532616,1634.0789014186016,0,0,0,0,0,0,0,0,0,0
2023-09-25,133989.56311695362,1999.0543049532619,3716.7622347519346,0,0,0,0,0,0,0,0,0,0
2023-09-26,133245.70518715493,2997.6601946775727,3516.944502922361,0,0,0,0,0,0,0,0,0,0
2023-09-27,132949.53240773221,3220.1050568329606,3611.6111695890277,0,0,0,0,0,0,0,0,0,0
2023-09-28,132829.35962830947,3332.6006711047985,3699.2418193172166,0,0,0,0,0,0,0,0,0,0
2023-09-29,132927.37600278694,3760.3200218840243,3551.358201422031,0,0,0,0,0,0,0,0,0,0
2023-09-30,132992.94060608742,3611.1239541477903,1577.9234313070883,0,0,0,0,0,0,0,0,0,0
2023-10-01,133889.20779559476,2474.690620814457,1641.4234313070883,0,0,0,0,0,0,0,0,0,0
2023-10-02,134400.97498510213,2153.190620814457,4019.584825566022,0,0,0,0,0,0,0,0,0,0
2023-10-03,133631.84527947183,3249.4594867479495,3934.201817433815,0,0,0,0,0,0,0,0,0,0
2023-10-04,133401.89447677802,3704.2510147400003,3888.2018174338145,0,0,0,0,0,0,0,0,0,0
2023-10-05,133098.94367408424,3572.282877485098,3945.6968114920437,0,0,0,0,0,0,0,0,0,0
2023-10-06,132733.7116176768,3582.4465732664407,3507.078629673862,0,0,0,0,0,0,0,0,0,0
2023-10-07,132813.27956126936,3588.146573266441,1486.0786296738627,0,0,0,0,0,0,0,0,0,0
2023-10-08,133749.34750486197,2422.146573266441,1641.0786296738627,0,0,0,0,0,0,0,0,0,0
2023-10-09,134132.91544845453,2024.6465732664415,3056.620296340529,0,0,0,0,0,0,0,0,0,0
2023-10-10,133986.90005871377,2833.901335171203,3802.3488316940643,0,0,0,0,0,0,0,0,0,0
2023-10-11,133530.88918784593,3346.7268497151385,3751.218672963905,0,0,0,0,0,0,0,0,0,0
2023-10-12,132963.07831697815,3183.407802096091,3667.085339630572,0,0,0,0,0,0,0,0,0,0
2023-10-13,132505.234112777,3209.2411354294245,3402.085339630572,0,0,0,0,0,0,0,0,0,0
2023-10-14,132506.38990857586,3403.241135429424,1479.5853396305724,0,0,0,0,0,0,0,0,0,0
2023-10-15,133486.5457043747,2459.7411354294245,1504.5853396305724,0,0,0,0,0,0,0,0,0,0
2023-10-16,133865.36816684023,1878.4319041875845,3776.6076541971192,0,0,0,0,0,0,0,0,0,0
2023-10-17,133162.11663345288,3002.691026470163,3598.917458118688,0,0,0,0,0,0,0,0,0,0
2023-10-18,132820.03708886105,3256.8379135268724,3682.9174581186885,0,0,0,0,0,0,0,0,0,0
2023-10-19,132449.95754426924,3311.396737056284,3703.2409875304534,0,0,0,0,0,0,0,0,0,0
2023-10-20,132029.68518921995,3281.801965814454,3368.574320863787,0,0,0,0,0,0,0,0,0,0
2023-10-21,132219.57950083725,3558.4686324811205,1510.2171780066435,0,0,0,0,0,0,0,0,0,0
2023-10-22,133092.64047912127,2384.1352991477875,1553.0743208637864,0,0,0,0,0,0,0,0,0,0
2023-10-23,133638.70145740526,2098.154167072316,4041.8282139850776,0,0,0,0,0,0,0,0,0,0
2023-10-24,132783.91936139192,3215.89585890439,3484.6422406320057,0,0,0,0,0,0,0,0,0,0
2023-10-25,132646.47059871198,3347.505977952009,3691.17795491772,0,0,0,0,0,0,0,0,0,0
2023-10-26,132338.52183603193,3383.229192237723,3650.67795491772,0,0,0,0,0,0,0,0,0,0
2023-10-27,132294.07307335193,3606.2291922377235,3381.5112882510534,0,0,0,0,0,0,0,0,0,0
2023-10-28,132405.95764400528,3490.9315731901042,1494.7612882510532,0,0,0,0,0,0,0,0,0,0
2023-10-29,133311.84221465862,2400.64585890439,1564.7612882510534,0,0,0,0,0,0,0,0,0,0
2023-10-30,133698.3934519786,1952.14585890439,3803.7612882510534,0,0,0,0,0,0,0,0,0,0
2023-10-31,132874.11135596526,2979.4791922377235,3445.7791453939108,0,0,0,0,0,0,0,0,0,0
